n_dims_1,sim_type,model,metric,metric_value
5,multi_modalv3,rf,sas98,0.078125
5,multi_modalv3,rf,sas98,0.1953125
5,multi_modalv3,rf,sas98,0.109375
5,multi_modalv3,rf,sas98,0.046875
5,multi_modalv3,rf,sas98,0.0625
5,multi_modalv3,rf,sas98,0.1796875
5,multi_modalv3,rf,sas98,0.0546875
5,multi_modalv3,rf,sas98,0.1640625
5,multi_modalv3,rf,sas98,0.0390625
5,multi_modalv3,rf,sas98,0.140625
5,multi_modalv3,rf,sas98,0.0859375
5,multi_modalv3,rf,sas98,0.0625
5,multi_modalv3,rf,sas98,0.1328125
5,multi_modalv3,rf,sas98,0.15625
5,multi_modalv3,rf,sas98,0.171875
5,multi_modalv3,rf,sas98,0.1328125
5,multi_modalv3,rf,sas98,0.1015625
5,multi_modalv3,rf,sas98,0.0546875
5,multi_modalv3,rf,sas98,0.078125
5,multi_modalv3,rf,sas98,0.140625
5,multi_modalv3,rf,sas98,0.1015625
5,multi_modalv3,rf,sas98,0.0703125
5,multi_modalv3,rf,sas98,0.09375
5,multi_modalv3,rf,sas98,0.0234375
5,multi_modalv3,rf,sas98,0.0625
5,multi_modalv3,rf,sas98,0.1875
5,multi_modalv3,rf,sas98,0.046875
5,multi_modalv3,rf,sas98,0.1328125
5,multi_modalv3,rf,sas98,0.1484375
5,multi_modalv3,rf,sas98,0.078125
5,multi_modalv3,rf,sas98,0.046875
5,multi_modalv3,rf,sas98,0.109375
5,multi_modalv3,rf,sas98,0.0546875
5,multi_modalv3,rf,sas98,0.03125
5,multi_modalv3,rf,sas98,0.109375
5,multi_modalv3,rf,sas98,0.0390625
5,multi_modalv3,rf,sas98,0.0546875
5,multi_modalv3,rf,sas98,0.046875
5,multi_modalv3,rf,sas98,0.0703125
5,multi_modalv3,rf,sas98,0.109375
5,multi_modalv3,rf,sas98,0.03125
5,multi_modalv3,rf,sas98,0.234375
5,multi_modalv3,rf,sas98,0.078125
5,multi_modalv3,rf,sas98,0.1015625
5,multi_modalv3,rf,sas98,0.1328125
5,multi_modalv3,rf,sas98,0.140625
5,multi_modalv3,rf,sas98,0.03125
5,multi_modalv3,rf,sas98,0.265625
5,multi_modalv3,rf,sas98,0.0078125
5,multi_modalv3,rf,sas98,0.1015625
5,multi_modalv3,rf,sas98,0.046875
5,multi_modalv3,rf,sas98,0.078125
5,multi_modalv3,rf,sas98,0.1171875
5,multi_modalv3,rf,sas98,0.078125
5,multi_modalv3,rf,sas98,0.0625
5,multi_modalv3,rf,sas98,0.0625
5,multi_modalv3,rf,sas98,0.078125
5,multi_modalv3,rf,sas98,0.0625
5,multi_modalv3,rf,sas98,0.0234375
5,multi_modalv3,rf,sas98,0.078125
5,multi_modalv3,rf,sas98,0.0625
5,multi_modalv3,rf,sas98,0.0703125
5,multi_modalv3,rf,sas98,0.1640625
5,multi_modalv3,rf,sas98,0.0703125
5,multi_modalv3,rf,sas98,0.1328125
5,multi_modalv3,rf,sas98,0.0859375
5,multi_modalv3,rf,sas98,0.109375
5,multi_modalv3,rf,sas98,0.1015625
5,multi_modalv3,rf,sas98,0.2421875
5,multi_modalv3,rf,sas98,0.0546875
5,multi_modalv3,rf,sas98,0.03125
5,multi_modalv3,rf,sas98,0.0234375
5,multi_modalv3,rf,sas98,0.078125
5,multi_modalv3,rf,sas98,0.265625
5,multi_modalv3,rf,sas98,0.234375
5,multi_modalv3,rf,sas98,0.1953125
5,multi_modalv3,rf,sas98,0.03125
5,multi_modalv3,rf,sas98,0.1640625
5,multi_modalv3,rf,sas98,0.09375
5,multi_modalv3,rf,sas98,0.0703125
5,multi_modalv3,rf,sas98,0.1171875
5,multi_modalv3,rf,sas98,0.046875
5,multi_modalv3,rf,sas98,0.109375
5,multi_modalv3,rf,sas98,0.0234375
5,multi_modalv3,rf,sas98,0.078125
5,multi_modalv3,rf,sas98,0.2109375
5,multi_modalv3,rf,sas98,0.09375
5,multi_modalv3,rf,sas98,0.03125
5,multi_modalv3,rf,sas98,0.2890625
5,multi_modalv3,rf,sas98,0.0859375
5,multi_modalv3,rf,sas98,0.046875
5,multi_modalv3,rf,sas98,0.0859375
5,multi_modalv3,rf,sas98,0.2734375
5,multi_modalv3,rf,sas98,0.1015625
5,multi_modalv3,rf,sas98,0.171875
5,multi_modalv3,rf,sas98,0.1015625
